customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03509,Female,0,Yes,Yes,1,No,No,No internet service,No,Month-to-month,Yes,Electronic check,18.0,18.17,0
CUST-03510,Female,0,No,Yes,12,No,Fiber optic,No,No,Two year,Yes,Bank transfer,51.29,640.14,1
CUST-03511,Female,0,No,No,2,Yes,No,Yes,Yes,Two year,No,Electronic check,35.98,79.13,0
CUST-03512,Male,0,No,Yes,72,No,No,No,Yes,Month-to-month,No,Bank transfer,55.73,3899.09,0
CUST-03513,Male,0,Yes,No,50,No phone service,No,No internet service,No,One year,Yes,Bank transfer,61.66,3327.4,1
CUST-03514,Male,0,No,Yes,57,No,Fiber optic,No,No,One year,Yes,Mailed check,96.99,5397.88,0
CUST-03515,Male,0,No,Yes,72,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,73.86,5519.38,1
CUST-03516,Male,0,Yes,No,2,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,107.53,219.29,1
CUST-03517,Male,0,Yes,No,14,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,44.01,561.05,1
CUST-03518,Female,0,Yes,Yes,2,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,22.49,41.19,0
CUST-03519,Female,0,Yes,No,7,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,108.66,687.72,1
CUST-03520,Female,0,No,Yes,7,Yes,DSL,No internet service,No internet service,One year,No,Electronic check,78.0,531.9,0
CUST-03521,Female,0,Yes,Yes,18,No,Fiber optic,Yes,Yes,One year,No,Electronic check,42.7,806.38,0
CUST-03522,Male,1,No,Yes,9,Yes,DSL,No internet service,No internet service,Two year,No,Electronic check,78.13,657.15,0
CUST-03523,Male,1,Yes,No,3,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,90.06,275.9,0
CUST-03524,Female,0,No,No,5,No,No,No,No internet service,Two year,No,Credit card,68.58,328.42,0
CUST-03525,Female,0,No,Yes,4,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,43.13,182.77,1
CUST-03526,Male,0,No,Yes,72,No phone service,Fiber optic,No,No,One year,Yes,Electronic check,51.76,3949.13,0
CUST-03527,Male,0,Yes,No,42,No,DSL,No,No internet service,One year,No,Mailed check,73.72,3266.79,0
CUST-03528,Male,0,Yes,Yes,72,Yes,No,No,No,Month-to-month,No,Electronic check,70.97,5135.22,0
CUST-03529,Female,0,Yes,Yes,17,No,No,No internet service,No,Month-to-month,Yes,Mailed check,101.37,1649.04,0
CUST-03530,Male,0,No,No,9,Yes,No,Yes,No,Two year,Yes,Mailed check,56.72,542.07,0
CUST-03531,Male,0,Yes,Yes,48,Yes,No,No internet service,No,One year,Yes,Electronic check,36.09,1623.57,0
CUST-03532,Female,1,Yes,No,11,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,118.0,1243.42,1
CUST-03533,Female,0,Yes,No,10,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,70.23,657.91,1
CUST-03534,Female,0,Yes,No,7,No,DSL,No,No,Month-to-month,No,Credit card,90.03,652.17,0
CUST-03535,Female,0,No,Yes,4,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,80.66,334.66,0
CUST-03536,Male,0,Yes,No,8,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,70.6,582.03,1
CUST-03537,Male,0,No,Yes,13,Yes,No,Yes,No,One year,Yes,Mailed check,58.17,743.45,0
CUST-03538,Female,0,No,No,33,No,DSL,No,No,Two year,Yes,Bank transfer,18.0,546.5,0
CUST-03539,Male,0,Yes,No,1,No,DSL,No internet service,No,Month-to-month,No,Credit card,33.1,35.82,0
CUST-03540,Male,0,No,Yes,7,Yes,Fiber optic,No,Yes,One year,Yes,Credit card,74.87,524.9,0
CUST-03541,Female,0,Yes,No,49,No,DSL,No,Yes,Month-to-month,No,Bank transfer,18.0,865.59,0
CUST-03542,Female,0,Yes,No,4,No,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,67.15,273.37,0
CUST-03543,Male,0,Yes,No,12,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,84.84,955.53,1
CUST-03544,Female,1,Yes,Yes,59,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,90.0,4919.77,0
CUST-03545,Female,1,Yes,Yes,5,No,DSL,Yes,No,One year,No,Credit card,82.94,406.86,0
CUST-03546,Male,0,Yes,Yes,2,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,93.75,177.27,0
CUST-03547,Female,1,No,No,19,No,DSL,No,No internet service,One year,No,Mailed check,113.17,2040.26,0
CUST-03548,Male,0,Yes,No,10,No,DSL,No internet service,No,One year,No,Mailed check,97.88,1055.64,0
CUST-03549,Female,0,No,Yes,24,No,Fiber optic,No,Yes,One year,Yes,Electronic check,70.9,1712.07,0
CUST-03550,Male,0,No,No,48,Yes,DSL,No,Yes,Two year,No,Credit card,60.96,2916.41,0
CUST-03551,Female,0,Yes,No,4,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,68.44,284.13,0
CUST-03552,Female,0,Yes,Yes,26,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,56.74,1608.47,1
CUST-03553,Male,0,Yes,No,21,Yes,Fiber optic,No,No,Two year,Yes,Credit card,98.53,1908.65,0
CUST-03554,Male,0,No,No,4,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,82.16,350.56,0
CUST-03555,Female,0,No,Yes,29,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,53.57,1579.64,1
CUST-03556,Male,0,Yes,No,9,Yes,Fiber optic,No,Yes,Two year,No,Credit card,104.72,875.78,0
CUST-03557,Male,0,No,No,20,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,56.24,1079.17,0
CUST-03558,Female,0,No,No,2,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,36.63,73.0,1
CUST-03559,Female,0,No,No,18,No,DSL,No,No,Month-to-month,Yes,Bank transfer,64.68,1208.76,0
CUST-03560,Male,0,No,No,10,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.28,382.06,0
CUST-03561,Female,0,Yes,No,51,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,93.09,4780.71,0
CUST-03562,Female,0,No,No,1,No,No,No,Yes,Month-to-month,No,Bank transfer,39.64,41.1,0
CUST-03563,Female,0,Yes,No,16,No,DSL,No,No,Month-to-month,Yes,Electronic check,61.54,974.55,0
CUST-03564,Male,0,No,No,18,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,93.19,1799.21,1
CUST-03565,Male,0,No,No,38,No,No,No internet service,No,Month-to-month,No,Electronic check,43.63,1780.45,1
CUST-03566,Female,1,No,No,25,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,77.33,1921.92,0
CUST-03567,Male,0,No,Yes,33,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,35.8,1293.14,0
CUST-03568,Female,0,Yes,No,45,Yes,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,72.33,2978.57,0
CUST-03569,Male,0,Yes,Yes,59,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,82.02,4358.52,0
CUST-03570,Female,0,Yes,No,11,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,63.74,684.41,0
CUST-03571,Male,0,Yes,No,23,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.01,1548.93,1
CUST-03572,Male,0,Yes,No,54,Yes,DSL,Yes,Yes,Month-to-month,Yes,Credit card,78.32,4338.56,0
CUST-03573,Male,0,Yes,Yes,72,No,DSL,No internet service,No,One year,No,Mailed check,56.58,4054.57,0
CUST-03574,Female,0,Yes,No,66,No,No,Yes,Yes,One year,Yes,Electronic check,91.69,5597.53,0
CUST-03575,Male,0,No,Yes,13,Yes,DSL,No,No internet service,Two year,No,Bank transfer,106.13,1288.77,0
CUST-03576,Female,1,Yes,No,6,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,37.23,239.11,1
CUST-03577,Female,0,No,Yes,20,Yes,No,No internet service,No,Month-to-month,No,Mailed check,118.0,2533.65,0
CUST-03578,Male,1,Yes,No,40,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,55.9,2313.77,1
CUST-03579,Female,0,Yes,Yes,20,No,Fiber optic,No,No,One year,No,Electronic check,118.0,2437.51,1
CUST-03580,Male,0,Yes,Yes,19,No,No,Yes,No,Month-to-month,No,Mailed check,56.3,1090.6,1
CUST-03581,Male,0,Yes,Yes,54,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,86.22,4379.25,0
CUST-03582,Female,1,Yes,No,13,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,86.06,1102.73,0
CUST-03583,Female,0,No,No,58,No,Fiber optic,Yes,No,One year,No,Credit card,53.38,3217.34,0
CUST-03584,Female,0,No,Yes,15,Yes,Fiber optic,No,No,Two year,No,Credit card,67.18,1015.21,0
CUST-03585,Female,0,No,Yes,11,No,DSL,Yes,No,Two year,No,Electronic check,108.2,1075.6,0
CUST-03586,Female,0,Yes,Yes,18,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,55.33,1086.28,0
CUST-03587,Male,0,Yes,Yes,43,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,52.47,2411.81,0
CUST-03588,Female,0,No,No,4,Yes,DSL,No,No,Two year,Yes,Electronic check,30.4,115.78,0
CUST-03589,Female,0,Yes,No,6,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,112.03,687.84,0
CUST-03590,Female,0,No,No,72,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,50.58,3950.03,0
CUST-03591,Female,1,No,No,5,No,Fiber optic,No,Yes,One year,Yes,Electronic check,101.0,464.2,0
CUST-03592,Male,1,Yes,Yes,25,No,Fiber optic,No internet service,No internet service,One year,Yes,Electronic check,46.96,1174.71,0
CUST-03593,Female,0,Yes,No,25,No,DSL,No,Yes,Two year,No,Mailed check,100.06,2479.61,0
CUST-03594,Female,0,Yes,No,20,No,DSL,No internet service,No internet service,One year,No,Electronic check,89.2,1751.96,0
CUST-03595,Female,0,No,Yes,31,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,58.15,1923.64,0
CUST-03596,Female,1,Yes,Yes,7,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,42.97,293.61,0
CUST-03597,Male,0,Yes,No,24,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,45.41,994.73,0
CUST-03598,Female,1,Yes,Yes,13,Yes,Fiber optic,No internet service,Yes,One year,No,Electronic check,45.03,534.56,0
CUST-03599,Male,0,Yes,No,32,No,DSL,No internet service,Yes,One year,No,Credit card,96.96,2818.97,0
CUST-03600,Female,0,No,No,4,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,69.81,274.17,0
CUST-03601,Male,1,No,Yes,25,Yes,No,No,No internet service,One year,Yes,Mailed check,31.55,823.2,0
CUST-03602,Male,1,Yes,No,6,Yes,DSL,No,No,Month-to-month,No,Bank transfer,57.44,324.22,1
CUST-03603,Male,0,Yes,Yes,9,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,61.07,565.73,0
CUST-03604,Female,0,No,No,7,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,18.0,130.71,0
CUST-03605,Female,0,Yes,Yes,6,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,59.1,337.24,0
CUST-03606,Male,0,No,Yes,52,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,86.7,4599.07,0
CUST-03607,Male,0,Yes,Yes,10,Yes,No,Yes,No,One year,No,Electronic check,60.87,631.21,0
CUST-03608,Male,1,Yes,Yes,72,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,72.63,5194.44,1
CUST-03609,Male,0,No,Yes,72,Yes,No,No,No internet service,One year,Yes,Electronic check,79.54,5539.86,0
CUST-03610,Male,0,Yes,Yes,25,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,54.72,1400.6,0
CUST-03611,Female,0,Yes,No,4,Yes,DSL,Yes,No,Two year,No,Electronic check,86.92,380.91,0
CUST-03612,Female,0,No,Yes,14,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,108.72,1499.81,1
CUST-03613,Male,0,Yes,No,47,No,DSL,No,No,Month-to-month,No,Credit card,19.28,886.54,0
CUST-03614,Female,0,Yes,Yes,13,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,54.65,705.37,0
CUST-03615,Female,0,Yes,Yes,2,No,DSL,Yes,Yes,Month-to-month,No,Mailed check,118.0,216.0,0
CUST-03616,Female,0,Yes,Yes,24,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,70.12,1700.77,1
CUST-03617,Female,1,No,No,55,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,63.95,3396.75,0
CUST-03618,Female,0,No,Yes,47,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,57.26,2487.45,0
CUST-03619,Male,0,No,No,5,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,103.23,512.67,1
CUST-03620,Female,0,Yes,No,33,No,Fiber optic,No internet service,No,One year,Yes,Credit card,36.83,1094.67,0
CUST-03621,Female,1,No,Yes,7,No,DSL,No,No internet service,One year,Yes,Electronic check,92.79,636.77,0
CUST-03622,Female,0,Yes,Yes,7,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,56.7,365.6,0
CUST-03623,Female,0,Yes,No,62,No phone service,DSL,No,No internet service,Month-to-month,No,Electronic check,42.5,2384.3,1
CUST-03624,Female,1,No,Yes,8,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,58.07,494.71,0
CUST-03625,Female,0,No,No,9,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,63.61,620.15,0
CUST-03626,Female,0,Yes,Yes,1,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer,50.07,47.14,1
CUST-03627,Female,0,Yes,No,61,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,98.38,6048.35,0
CUST-03628,Female,1,No,No,47,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,42.74,1919.57,1
CUST-03629,Male,0,No,No,29,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,69.2,2004.22,0
CUST-03630,Male,0,No,Yes,41,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,81.12,3283.77,0
CUST-03631,Female,1,No,No,4,No,No,No,No,Month-to-month,No,Electronic check,68.89,262.83,1
CUST-03632,Female,0,Yes,No,18,No phone service,Fiber optic,Yes,No,One year,Yes,Electronic check,88.17,1650.67,0
CUST-03633,Male,0,No,No,12,No,Fiber optic,Yes,No,One year,No,Credit card,51.99,577.28,0
CUST-03634,Female,0,No,Yes,2,No,No,No,No internet service,Month-to-month,No,Bank transfer,83.68,152.4,0
CUST-03635,Male,0,Yes,Yes,19,Yes,No,No,No internet service,One year,No,Mailed check,84.57,1692.85,0
CUST-03636,Male,0,Yes,No,72,Yes,Fiber optic,No,Yes,Two year,Yes,Bank transfer,94.04,6995.58,0
CUST-03637,Male,0,No,No,1,No,DSL,Yes,No,One year,Yes,Bank transfer,18.0,17.99,0
CUST-03638,Male,0,Yes,No,10,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,80.27,797.53,1
CUST-03639,Female,1,No,Yes,6,No,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,92.04,551.95,0
CUST-03640,Male,0,No,No,8,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,52.66,415.97,1
CUST-03641,Female,0,Yes,No,71,Yes,Fiber optic,No internet service,No,Two year,No,Electronic check,48.57,3374.6,0
CUST-03642,Female,0,No,Yes,18,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,43.96,791.23,1
CUST-03643,Female,0,No,Yes,18,No,Fiber optic,No,Yes,Month-to-month,No,Credit card,34.04,616.21,0
CUST-03644,Male,0,No,No,42,No,Fiber optic,No,No,One year,No,Mailed check,84.97,3705.71,0
CUST-03645,Male,0,No,No,5,No phone service,DSL,Yes,Yes,Month-to-month,No,Credit card,118.0,614.92,0
CUST-03646,Male,0,Yes,Yes,20,No,DSL,No,No,One year,Yes,Electronic check,48.32,942.75,0
CUST-03647,Female,0,Yes,No,16,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,51.0,801.89,0
CUST-03648,Female,0,Yes,Yes,27,No,Fiber optic,No,Yes,One year,No,Credit card,65.46,1722.77,0
CUST-03649,Male,0,No,Yes,72,No,Fiber optic,No,No,Month-to-month,No,Mailed check,18.0,1305.47,0
CUST-03650,Female,0,Yes,Yes,44,No,DSL,Yes,No,Month-to-month,Yes,Credit card,44.13,1923.61,0
CUST-03651,Male,0,No,No,15,Yes,DSL,No,No,One year,Yes,Electronic check,63.29,1023.32,0
CUST-03652,Male,0,Yes,No,52,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,38.18,2063.33,0
CUST-03653,Female,0,No,No,5,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,100.92,544.83,0
CUST-03654,Female,0,No,Yes,1,No,DSL,No,No internet service,One year,No,Electronic check,26.19,27.29,1
CUST-03655,Male,0,Yes,No,6,Yes,Fiber optic,Yes,Yes,One year,No,Bank transfer,92.03,604.19,0
CUST-03656,Male,1,No,Yes,12,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,109.06,1344.25,0
CUST-03657,Female,0,Yes,No,21,Yes,DSL,No,No internet service,One year,Yes,Electronic check,76.45,1754.29,0
CUST-03658,Female,0,No,No,28,No,DSL,No internet service,No,Month-to-month,Yes,Credit card,60.88,1588.1,0
CUST-03659,Female,0,Yes,Yes,72,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,72.39,4745.58,0
CUST-03660,Female,0,Yes,No,21,No phone service,No,No,No internet service,Month-to-month,No,Electronic check,51.78,1104.59,0
CUST-03661,Male,1,Yes,Yes,20,No,DSL,No,No internet service,Month-to-month,No,Electronic check,18.0,394.81,0
CUST-03662,Male,0,Yes,Yes,1,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,35.62,35.03,0
CUST-03663,Male,0,No,Yes,1,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,64.66,60.94,0
CUST-03664,Male,0,No,No,24,Yes,No,No,Yes,One year,No,Mailed check,36.78,886.52,0
CUST-03665,Male,1,No,Yes,17,Yes,DSL,No,No,Two year,No,Bank transfer,52.61,920.99,0
CUST-03666,Male,0,Yes,No,54,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,79.38,4128.07,0
CUST-03667,Male,0,Yes,Yes,5,No,DSL,No internet service,No,Month-to-month,Yes,Mailed check,69.35,361.64,1
CUST-03668,Male,0,No,Yes,1,No phone service,DSL,Yes,No internet service,Two year,No,Electronic check,96.75,105.94,0
CUST-03669,Female,0,Yes,Yes,17,No,Fiber optic,Yes,Yes,Two year,Yes,Credit card,73.83,1354.76,0
CUST-03670,Female,0,No,Yes,8,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.59,579.51,0
CUST-03671,Male,1,Yes,No,1,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,43.63,42.12,1
CUST-03672,Female,1,Yes,Yes,38,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,25.07,928.18,0
CUST-03673,Male,0,Yes,Yes,3,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,52.61,154.5,0
CUST-03674,Male,0,No,No,28,Yes,No,No,No,One year,No,Credit card,43.18,1112.39,1
CUST-03675,Female,0,Yes,Yes,9,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,60.0,568.29,0
CUST-03676,Male,0,No,Yes,5,No,DSL,No,Yes,One year,No,Credit card,33.02,160.65,0
CUST-03677,Female,0,Yes,Yes,14,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,90.27,1359.78,1
CUST-03678,Male,0,No,No,48,No,Fiber optic,No,No,Two year,Yes,Electronic check,43.07,2243.89,0
CUST-03679,Male,0,No,No,14,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,54.09,685.23,0
CUST-03680,Female,0,No,No,41,No,Fiber optic,No,No,One year,No,Electronic check,64.39,2897.92,0
CUST-03681,Female,0,Yes,No,4,No phone service,DSL,No,Yes,Month-to-month,Yes,Electronic check,98.7,411.38,0
CUST-03682,Male,1,No,No,44,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,117.76,5202.57,1
CUST-03683,Female,0,No,No,8,No,DSL,No internet service,No internet service,One year,Yes,Electronic check,118.0,923.14,0
CUST-03684,Female,0,No,Yes,33,Yes,No,No,Yes,Month-to-month,No,Mailed check,26.55,879.39,0
CUST-03685,Female,0,No,Yes,25,Yes,DSL,No internet service,No internet service,Month-to-month,No,Mailed check,53.81,1298.07,0
CUST-03686,Female,1,No,No,72,No,Fiber optic,No,No internet service,Two year,Yes,Mailed check,48.1,3548.18,0
CUST-03687,Female,0,No,No,14,Yes,DSL,No,Yes,Month-to-month,No,Credit card,76.11,978.8,1
CUST-03688,Male,0,No,Yes,2,No,No,No,No,Two year,Yes,Bank transfer,74.28,152.16,0
CUST-03689,Male,0,Yes,No,1,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,47.51,45.38,0
CUST-03690,Female,1,No,No,52,Yes,DSL,Yes,Yes,Month-to-month,No,Mailed check,45.14,2120.83,0
CUST-03691,Female,0,Yes,Yes,22,No,DSL,No,No,Month-to-month,No,Electronic check,35.08,779.9,0
CUST-03692,Male,0,No,No,44,Yes,DSL,No internet service,No,Two year,No,Electronic check,18.0,804.43,0
CUST-03693,Female,0,No,Yes,8,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,26.06,205.42,1
CUST-03694,Female,1,No,Yes,12,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,91.0,998.59,0
CUST-03695,Female,0,No,Yes,1,Yes,DSL,Yes,No internet service,Two year,Yes,Electronic check,108.94,117.51,0
CUST-03696,Male,0,No,No,72,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,105.44,7760.87,0
CUST-03697,Male,0,No,Yes,33,No,No,No,No,One year,Yes,Mailed check,92.28,2811.19,0
CUST-03698,Male,1,Yes,No,72,No,DSL,Yes,No,One year,Yes,Electronic check,34.64,2499.53,0
CUST-03699,Female,0,Yes,No,9,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,29.56,265.89,1
CUST-03700,Female,1,Yes,No,28,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,18.0,459.69,1
CUST-03701,Male,0,No,No,34,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,47.5,1649.52,0
CUST-03702,Female,0,No,No,11,No,DSL,No,No,One year,No,Mailed check,67.61,789.57,0
CUST-03703,Female,0,No,No,56,No,DSL,Yes,No,One year,Yes,Bank transfer,34.77,2044.09,0
CUST-03704,Female,0,Yes,No,72,No,DSL,No,Yes,Month-to-month,No,Mailed check,77.93,5277.63,0
CUST-03705,Male,0,Yes,Yes,64,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,84.56,5803.97,0
CUST-03706,Female,0,No,Yes,40,No,Fiber optic,No,No,Two year,No,Credit card,50.77,1966.85,0
CUST-03707,Male,0,No,Yes,9,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,24.8,243.13,0
CUST-03708,Female,0,No,Yes,9,Yes,DSL,No,No,One year,Yes,Electronic check,106.43,875.83,0
CUST-03709,Female,0,Yes,No,72,No,DSL,No,Yes,Month-to-month,No,Mailed check,66.05,4742.48,1
CUST-03710,Female,0,Yes,No,1,No,No,No,No internet service,Two year,No,Credit card,118.0,120.29,0
CUST-03711,Male,0,Yes,Yes,37,No,DSL,No,No,Two year,No,Mailed check,67.77,2380.94,0
CUST-03712,Female,0,No,Yes,36,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,69.87,2651.84,1
CUST-03713,Female,0,No,No,29,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,36.07,1072.58,0
CUST-03714,Male,0,No,Yes,72,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,52.29,3402.03,0
CUST-03715,Female,0,Yes,No,11,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,18.24,204.99,1
CUST-03716,Female,1,Yes,No,12,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,24.69,295.78,1
CUST-03717,Female,0,No,Yes,2,No,No,No,No,One year,Yes,Bank transfer,87.23,163.85,0
CUST-03718,Male,0,Yes,Yes,17,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,56.52,1056.11,1
CUST-03719,Male,0,Yes,Yes,9,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,52.32,508.28,1
CUST-03720,Male,1,Yes,Yes,12,Yes,DSL,No,No internet service,One year,Yes,Bank transfer,42.79,492.17,0
CUST-03721,Female,0,Yes,No,53,No phone service,DSL,No,No internet service,One year,Yes,Electronic check,53.43,2855.05,0
CUST-03722,Female,1,No,Yes,72,No,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,98.99,6865.71,0
